Year,State,State ANSI,County,ACRES PLANTED,ACRES HARVESTED,Loss,% of Loss
2008,ALABAMA,1,Baldwin,"15,300","12,200","3,100",0.202614379
2008,ALABAMA,1,Limestone,"36,700","33,800","2,900",0.079019074
2008,ALABAMA,1,Madison,"22,100","21,500",600,0.027149321
2008,ARKANSAS,5,Conway,"8,000","7,000","1,000",0.125
2008,ARKANSAS,5,Faulkner,"3,800","2,600","1,200",0.315789474
2008,ARKANSAS,5,Pulaski,"7,600","5,300","2,300",0.302631579
2008,ARKANSAS,5,Arkansas,"95,000","94,500",500,0.005263158
2008,ARKANSAS,5,Crittenden,"71,000","70,000","1,000",0.014084507
2008,ARKANSAS,5,Cross,"50,000","45,500","4,500",0.09
2008,ARKANSAS,5,Lee,"50,000","48,000","2,000",0.04
2008,ARKANSAS,5,Lonoke,"44,000","43,500",500,0.011363636
2008,ARKANSAS,5,Monroe,"46,000","44,500","1,500",0.032608696
2008,ARKANSAS,5,Phillips,"49,000","46,500","2,500",0.051020408
2008,ARKANSAS,5,Prairie,"26,000","25,000","1,000",0.038461538
2008,ARKANSAS,5,Saint Francis,"47,000","46,500",500,0.010638298
2008,ARKANSAS,5,Woodruff,"37,000","36,000","1,000",0.027027027
2008,ARKANSAS,5,Clay,"20,000","18,000","2,000",0.1
2008,ARKANSAS,5,Craighead,"25,000","23,000","2,000",0.08
2008,ARKANSAS,5,Greene,"19,000","18,000","1,000",0.052631579
2008,ARKANSAS,5,Independence,"11,500","8,000","3,500",0.304347826
2008,ARKANSAS,5,Jackson,"57,000","53,000","4,000",0.070175439
2008,ARKANSAS,5,Mississippi,"44,000","38,000","6,000",0.136363636
2008,ARKANSAS,5,Poinsett,"38,000","35,000","3,000",0.078947368
2008,ARKANSAS,5,Chicot,"28,000","27,500",500,0.017857143
2008,ARKANSAS,5,Desha,"53,000","51,500","1,500",0.028301887
2008,ARKANSAS,5,Drew,"12,000","11,500",500,0.041666667
2008,ARKANSAS,5,Jefferson,"66,000","65,000","1,000",0.015151515
2008,ARKANSAS,5,Lafayette,"17,500","9,000","8,500",0.485714286
2008,ARKANSAS,5,Little River,"8,000","7,000","1,000",0.125
2008,ARKANSAS,5,Pope,"3,600","3,200",400,0.111111111
2008,CALIFORNIA,6,Alameda,"1,200",300,900,0.75
2008,CALIFORNIA,6,Contra Costa,"1,600","1,000",600,0.375
2008,CALIFORNIA,6,Monterey,500,200,300,0.6
2008,CALIFORNIA,6,San Benito,"2,100",900,"1,200",0.571428571
2008,CALIFORNIA,6,Lassen,"5,500","3,400","2,100",0.381818182
2008,CALIFORNIA,6,Modoc,"6,900","5,700","1,200",0.173913043
2008,CALIFORNIA,6,Butte,"3,700","2,600","1,100",0.297297297
2008,CALIFORNIA,6,Colusa,"32,400","25,700","6,700",0.206790123
2008,CALIFORNIA,6,Glenn,"10,600","8,000","2,600",0.245283019
2008,CALIFORNIA,6,Sacramento,"11,900","10,000","1,900",0.159663866
2008,CALIFORNIA,6,Solano,"29,600","24,600","5,000",0.168918919
2008,CALIFORNIA,6,Sutter,"21,700","17,500","4,200",0.193548387
2008,CALIFORNIA,6,Yolo,"49,400","47,300","2,100",0.042510121
2008,CALIFORNIA,6,Kern,"77,000","46,300","30,700",0.398701299
2008,CALIFORNIA,6,Kings,"108,800","61,900","46,900",0.431066176
2008,CALIFORNIA,6,Stanislaus,"9,600","3,200","6,400",0.666666667
2008,CALIFORNIA,6,Siskiyou,"13,300","11,000","2,300",0.172932331
2008,COLORADO,8,Adams,"131,100","126,000","5,100",0.038901602
2008,COLORADO,8,Cheyenne,"127,400","103,400","24,000",0.188383046
2008,COLORADO,8,Douglas,"1,000","1,000",0,0
2008,COLORADO,8,El Paso,600,500,100,0.166666667
2008,COLORADO,8,Elbert,"24,000","21,000","3,000",0.125
2008,COLORADO,8,Kiowa,"174,100","141,500","32,600",0.187248708
2008,COLORADO,8,Kit Carson,"244,000","230,000","14,000",0.057377049
2008,COLORADO,8,Lincoln,"115,400","92,900","22,500",0.194974003
2008,COLORADO,8,Phillips,"109,800","101,800","8,000",0.072859745
2008,COLORADO,8,Washington,"253,000","236,000","17,000",0.067193676
2008,COLORADO,8,Yuma,"129,000","118,700","10,300",0.079844961
2008,COLORADO,8,Logan,"122,000","114,400","7,600",0.062295082
2008,COLORADO,8,Morgan,"62,200","54,100","8,100",0.13022508
2008,COLORADO,8,Sedgwick,"93,500","92,400","1,100",0.011764706
2008,COLORADO,8,Moffat,"9,000","8,300",700,0.077777778
2008,COLORADO,8,Routt,"3,500","2,300","1,200",0.342857143
2008,COLORADO,8,Alamosa,"1,300","1,000",300,0.230769231
2008,COLORADO,8,Conejos,"1,700","1,700",0,0
2008,COLORADO,8,Baca,"162,000","111,000","51,000",0.314814815
2008,COLORADO,8,Otero,"6,900","6,900",0,0
2008,COLORADO,8,Prowers,"119,000","102,400","16,600",0.139495798
2008,COLORADO,8,Mesa,"3,100","3,100",0,0
2008,COLORADO,8,Montezuma,"9,600","7,400","2,200",0.229166667
2008,DELAWARE,10,Kent,"29,000","28,700",300,0.010344828
2008,DELAWARE,10,New Castle,"11,000","10,800",200,0.018181818
2008,DELAWARE,10,Sussex,"40,000","39,500",500,0.0125
2008,FLORIDA,12,Escambia,"9,200","8,700",500,0.054347826
2008,GEORGIA,13,Bibb,"1,500","1,500",0,0
2008,GEORGIA,13,Bleckley,"6,500","6,300",200,0.030769231
2008,GEORGIA,13,Dodge,"8,300","8,200",100,0.012048193
2008,GEORGIA,13,Houston,"7,300","6,700",600,0.082191781
2008,GEORGIA,13,Jasper,600,500,100,0.166666667
2008,GEORGIA,13,Johnson,"5,100","4,200",900,0.176470588
2008,GEORGIA,13,Laurens,"17,500","16,500","1,000",0.057142857
2008,GEORGIA,13,Montgomery,"3,300","3,100",200,0.060606061
2008,GEORGIA,13,Morgan,"1,800","1,400",400,0.222222222
2008,GEORGIA,13,Peach,"4,900","4,600",300,0.06122449
2008,GEORGIA,13,Pulaski,"4,100","4,000",100,0.024390244
2008,GEORGIA,13,Twiggs,"2,100","1,700",400,0.19047619
2008,GEORGIA,13,Washington,"7,400","6,700",700,0.094594595
2008,GEORGIA,13,Wheeler,"2,700","2,500",200,0.074074074
2008,GEORGIA,13,Bulloch,"10,200","7,200","3,000",0.294117647
2008,GEORGIA,13,Burke,"11,400","9,700","1,700",0.149122807
2008,GEORGIA,13,Candler,"4,500","1,800","2,700",0.6
2008,GEORGIA,13,Emanuel,"7,100","7,000",100,0.014084507
2008,GEORGIA,13,Jefferson,"16,200","15,800",400,0.024691358
2008,GEORGIA,13,Jenkins,"7,300","6,600",700,0.095890411
2008,GEORGIA,13,Screven,"6,500","6,100",400,0.061538462
2008,GEORGIA,13,Warren,"1,000",700,300,0.3
2008,GEORGIA,13,Hall,700,300,400,0.571428571
2008,GEORGIA,13,Jackson,600,300,300,0.5
2008,GEORGIA,13,Oconee,700,400,300,0.428571429
2008,GEORGIA,13,Walton,"1,200",700,500,0.416666667
2008,GEORGIA,13,Elbert,"1,300","1,000",300,0.230769231
2008,GEORGIA,13,Franklin,"1,500",600,900,0.6
2008,GEORGIA,13,Hart,"3,900","2,600","1,300",0.333333333
2008,GEORGIA,13,Madison,"2,100","1,400",700,0.333333333
2008,GEORGIA,13,Oglethorpe,"2,300","1,000","1,300",0.565217391
2008,GEORGIA,13,Wilkes,"2,100",400,"1,700",0.80952381
2008,GEORGIA,13,Bartow,"1,000","1,000",0,0
2008,GEORGIA,13,Walker,600,600,0,0
2008,GEORGIA,13,Ben Hill,"1,700","1,500",200,0.117647059
2008,GEORGIA,13,Berrien,"1,900","1,300",600,0.315789474
2008,GEORGIA,13,Brooks,"5,800","5,600",200,0.034482759
2008,GEORGIA,13,Coffee,"3,200","2,600",600,0.1875
2008,GEORGIA,13,Colquitt,"10,500","6,100","4,400",0.419047619
2008,GEORGIA,13,Cook,"2,700","2,100",600,0.222222222
2008,GEORGIA,13,Crisp,"5,200","3,100","2,100",0.403846154
2008,GEORGIA,13,Dooly,"23,000","20,500","2,500",0.108695652
2008,GEORGIA,13,Irwin,"8,200","7,200","1,000",0.12195122
2008,GEORGIA,13,Jeff Davis,"4,200","3,600",600,0.142857143
2008,GEORGIA,13,Lanier,900,200,700,0.777777778
2008,GEORGIA,13,Telfair,"3,000","2,100",900,0.3
2008,GEORGIA,13,Tift,"4,500","4,100",400,0.088888889
2008,GEORGIA,13,Turner,"6,700","6,100",600,0.089552239
2008,GEORGIA,13,Wilcox,"5,800","5,100",700,0.120689655
2008,GEORGIA,13,Worth,"23,000","14,300","8,700",0.37826087
2008,GEORGIA,13,Pierce,"3,000","2,500",500,0.166666667
2008,GEORGIA,13,Tattnall,"4,300","4,100",200,0.046511628
2008,GEORGIA,13,Toombs,"2,800","2,600",200,0.071428571
2008,GEORGIA,13,Baker,"2,100","1,200",900,0.428571429
2008,GEORGIA,13,Calhoun,"9,700","9,600",100,0.010309278
2008,GEORGIA,13,Clay,"5,100","4,900",200,0.039215686
2008,GEORGIA,13,Decatur,"4,100","3,600",500,0.12195122
2008,GEORGIA,13,Dougherty,"2,700","2,600",100,0.037037037
2008,GEORGIA,13,Early,"15,100","13,500","1,600",0.105960265
2008,GEORGIA,13,Grady,"3,900","3,600",300,0.076923077
2008,GEORGIA,13,Lee,"16,300","15,400",900,0.055214724
2008,GEORGIA,13,Miller,"7,300","5,700","1,600",0.219178082
2008,GEORGIA,13,Mitchell,"9,200","9,100",100,0.010869565
2008,GEORGIA,13,Randolph,"15,300","14,800",500,0.032679739
2008,GEORGIA,13,Seminole,"7,300","7,100",200,0.02739726
2008,GEORGIA,13,Stewart,"1,200","1,200",0,0
2008,GEORGIA,13,Sumter,"20,100","20,000",100,0.004975124
2008,GEORGIA,13,Terrell,"20,900","18,200","2,700",0.129186603
2008,GEORGIA,13,Thomas,"7,100","5,300","1,800",0.253521127
2008,GEORGIA,13,Coweta,"2,200","1,100","1,100",0.5
2008,GEORGIA,13,Harris,500,100,400,0.8
2008,GEORGIA,13,Lamar,"3,500","3,400",100,0.028571429
2008,GEORGIA,13,Macon,"11,200","10,500",700,0.0625
2008,GEORGIA,13,Marion,"2,400","2,400",0,0
2008,GEORGIA,13,Meriwether,"2,700",500,"2,200",0.814814815
2008,GEORGIA,13,Pike,"1,900",500,"1,400",0.736842105
2008,GEORGIA,13,Taylor,"2,800","2,600",200,0.071428571
2008,IDAHO,16,Bannock,"20,900","19,800","1,100",0.052631579
2008,IDAHO,16,Bingham,"84,800","76,600","8,200",0.096698113
2008,IDAHO,16,Caribou,"23,900","22,320","1,580",0.066108787
2008,IDAHO,16,Franklin,"17,700","16,650","1,050",0.059322034
2008,IDAHO,16,Oneida,"24,700","17,750","6,950",0.281376518
2008,IDAHO,16,Power,"72,400","64,800","7,600",0.104972376
2008,IDAHO,16,Teton,"2,900","2,340",560,0.193103448
2008,IDAHO,16,Benewah,"35,900","35,100",800,0.022284123
2008,IDAHO,16,Boundary,"11,100","10,900",200,0.018018018
2008,IDAHO,16,Idaho,"55,400","54,800",600,0.010830325
2008,IDAHO,16,Latah,"78,400","77,800",600,0.007653061
2008,IDAHO,16,Lewis,"83,600","79,000","4,600",0.055023923
2008,IDAHO,16,Nez Perce,"86,900","84,000","2,900",0.033371692
2008,IDAHO,16,Cassia,"62,400","60,800","1,600",0.025641026
2008,IDAHO,16,Gooding,"5,000","4,630",370,0.074
2008,IDAHO,16,Jerome,"14,500","13,800",700,0.048275862
2008,IDAHO,16,Twin Falls,"32,600","29,200","3,400",0.104294479
2008,IDAHO,16,Ada,"7,800","7,500",300,0.038461538
2008,IDAHO,16,Owyhee,"9,200","8,750",450,0.048913043
2008,IDAHO,16,Payette,"8,900","8,500",400,0.04494382
2008,IDAHO,16,Washington,"7,800","7,410",390,0.05
2008,ILLINOIS,17,Macon,"2,900","2,800",100,0.034482759
2008,ILLINOIS,17,Marshall,"2,200","2,100",100,0.045454545
2008,ILLINOIS,17,Mason,"11,700","11,600",100,0.008547009
2008,ILLINOIS,17,Menard,"5,300","5,200",100,0.018867925
2008,ILLINOIS,17,Stark,"1,100","1,000",100,0.090909091
