Year,Planting_Dates,Harvesting_Dates,State,State_ANSI,Ag_District,Ag_District_Code,County,County_ANSI,Commodity,ACRES_PLANTED,ACRES_HARVESTED,YIELD_(BU/ACRE),soil_water,soil_carbon,soil_density,soil_type,gdd,ehdd,ecdd,average_price,year_open,year_high,year_low,year_close
2017,30-Sep,19-Aug,WISCONSIN,55,EAST CENTRAL,60,CALUMET,15,WHEAT,6100,5480,65.3,23,1.8,1460,Sandy clay loam,1962.1,0,1000.1,4.4014,4.065,5.6,4.0225,4.27
2017,30-Sep,19-Aug,WISCONSIN,55,EAST CENTRAL,60,DOOR,29,WHEAT,8300,7630,59.1,22,2,1420,Sandy clay loam,0,0,0,4.4014,4.065,5.6,4.0225,4.27
2017,30-Sep,19-Aug,WISCONSIN,55,EAST CENTRAL,60,FOND DU LAC,39,WHEAT,10700,9660,69.2,23,1.6,1460,Sandy clay loam,1999.2,0,946.9,4.4014,4.065,5.6,4.0225,4.27
2017,30-Sep,19-Aug,WISCONSIN,55,EAST CENTRAL,60,KEWAUNEE,61,WHEAT,10100,9360,63.9,22,1.6,1450,Sandy clay loam,1113,0,679.2,4.4014,4.065,5.6,4.0225,4.27
2017,30-Sep,19-Aug,WISCONSIN,55,EAST CENTRAL,60,MANITOWOC,71,WHEAT,13800,12800,61.5,23,1.8,1450,Loam,1610.2,0,768.3,4.4014,4.065,5.6,4.0225,4.27
2017,30-Sep,19-Aug,WISCONSIN,55,EAST CENTRAL,60,OUTAGAMIE,87,WHEAT,4700,4330,71.8,23,2,1460,Sandy clay loam,0,0,0,4.4014,4.065,5.6,4.0225,4.27
2017,30-Sep,19-Aug,WISCONSIN,55,EAST CENTRAL,60,SHEBOYGAN,117,WHEAT,7900,6330,63.8,24,1.4,1420,Sandy clay loam,1802.9,0,937.5,4.4014,4.065,5.6,4.0225,4.27
2017,30-Sep,19-Aug,WISCONSIN,55,EAST CENTRAL,60,WINNEBAGO,139,WHEAT,7100,6280,63.4,24,2,1460,Sandy clay loam,1962.1,0,1000.1,4.4014,4.065,5.6,4.0225,4.27
2017,30-Sep,19-Aug,WISCONSIN,55,NORTH CENTRAL,20,CLARK,19,WHEAT,1100,840,55.7,24,1,1440,Silt loam,1782.6,0,1207.7,4.4014,4.065,5.6,4.0225,4.27
2017,30-Sep,19-Aug,WISCONSIN,55,NORTHEAST,30,MARINETTE,75,WHEAT,2600,2360,57.2,24,1.4,1320,Sandy clay loam,667.4,0,350,4.4014,4.065,5.6,4.0225,4.27
2017,30-Sep,19-Aug,WISCONSIN,55,NORTHEAST,30,SHAWANO,115,WHEAT,3700,3180,63.8,24,1.6,1400,Sandy clay loam,1829,0,723.5,4.4014,4.065,5.6,4.0225,4.27
2017,30-Sep,19-Aug,WISCONSIN,55,NORTHWEST,10,BARRON,5,WHEAT,1600,1490,66.1,24,1.2,1450,Loam,1665.1,0,1195.3,4.4014,4.065,5.6,4.0225,4.27
2017,30-Sep,19-Aug,WISCONSIN,55,NORTHWEST,10,CHIPPEWA,17,WHEAT,900,810,54.2,23,1,1450,Loam,1861.8,0,1163.1,4.4014,4.065,5.6,4.0225,4.27
2017,30-Sep,19-Aug,WISCONSIN,55,SOUTH CENTRAL,80,COLUMBIA,21,WHEAT,6400,5900,73.4,22,1,1480,Sandy clay loam,1776.2,0,965.3,4.4014,4.065,5.6,4.0225,4.27
2017,30-Sep,19-Aug,WISCONSIN,55,SOUTH CENTRAL,80,DANE,25,WHEAT,10000,9230,83.2,22,1,1480,Loam,0,0,0,4.4014,4.065,5.6,4.0225,4.27
2017,30-Sep,19-Aug,WISCONSIN,55,SOUTH CENTRAL,80,DODGE,27,WHEAT,10200,9230,70.9,23,1.4,1470,Sandy clay loam,1834.3,0,1009.2,4.4014,4.065,5.6,4.0225,4.27
2017,30-Sep,19-Aug,WISCONSIN,55,SOUTH CENTRAL,80,GREEN,45,WHEAT,4900,4550,75.4,23,1,1480,Silt loam,2075.9,0,850.8,4.4014,4.065,5.6,4.0225,4.27
2017,30-Sep,19-Aug,WISCONSIN,55,SOUTH CENTRAL,80,JEFFERSON,55,WHEAT,4700,4360,70,24,1.4,1470,Sandy clay loam,1853.2,0,910.5,4.4014,4.065,5.6,4.0225,4.27
2017,30-Sep,19-Aug,WISCONSIN,55,SOUTH CENTRAL,80,ROCK,105,WHEAT,5300,4930,80.7,23,1,1490,Silt loam,0,0,0,4.4014,4.065,5.6,4.0225,4.27
2017,30-Sep,19-Aug,WISCONSIN,55,SOUTHEAST,90,KENOSHA,59,WHEAT,4100,3800,77.1,23,1,1490,Sandy clay loam,2112.1,0,768.8,4.4014,4.065,5.6,4.0225,4.27
2017,30-Sep,19-Aug,WISCONSIN,55,SOUTHEAST,90,OZAUKEE,89,WHEAT,3600,3350,60.6,24,1.2,1430,Sandy clay loam,1726.7,0,885.4,4.4014,4.065,5.6,4.0225,4.27
2017,30-Sep,19-Aug,WISCONSIN,55,SOUTHEAST,90,RACINE,101,WHEAT,6200,5700,78.2,23,1.2,1480,Loam,2048.2,0,727.8,4.4014,4.065,5.6,4.0225,4.27
2017,30-Sep,19-Aug,WISCONSIN,55,SOUTHEAST,90,WALWORTH,127,WHEAT,4400,4000,78.8,22,1,1490,Sandy clay loam,2107.5,0,583.8,4.4014,4.065,5.6,4.0225,4.27
2017,30-Sep,19-Aug,WISCONSIN,55,SOUTHEAST,90,WASHINGTON,131,WHEAT,4500,4200,69.5,22,1,1470,Loam,1726.7,0,885.4,4.4014,4.065,5.6,4.0225,4.27
2017,30-Sep,19-Aug,WISCONSIN,55,SOUTHWEST,70,GRANT,43,WHEAT,2500,2000,60.5,25,0.8,1440,Silt loam,2136.8,0,866.4,4.4014,4.065,5.6,4.0225,4.27
2017,30-Sep,19-Aug,WISCONSIN,55,SOUTHWEST,70,IOWA,49,WHEAT,1700,1470,78.9,24,0.8,1440,Silt loam,2183.4,0,750.6,4.4014,4.065,5.6,4.0225,4.27
2017,30-Sep,19-Aug,WISCONSIN,55,SOUTHWEST,70,RICHLAND,103,WHEAT,1100,1020,60.6,25,0.8,1460,Silt loam,2101.4,0,876.8,4.4014,4.065,5.6,4.0225,4.27
2017,30-Sep,19-Aug,WISCONSIN,55,SOUTHWEST,70,SAUK,111,WHEAT,4700,4360,75.5,23,1,1460,Silt loam,0,0,0,4.4014,4.065,5.6,4.0225,4.27
2017,30-Sep,19-Aug,WISCONSIN,55,SOUTHWEST,70,VERNON,123,WHEAT,1000,860,51.9,25,0.8,1400,Silt loam,1673.9,0,839.8,4.4014,4.065,5.6,4.0225,4.27
2018,03-Oct,02-Jul,ARKANSAS,5,EAST CENTRAL,60,LEE,77,WHEAT,6200,3900,39.5,24,0.4,1540,Loam,1487.7,0,191.8,4.9757,4.335,5.745,4.165,5.0325
2018,03-Oct,02-Jul,ARKANSAS,5,EAST CENTRAL,60,MONROE,95,WHEAT,7100,4900,59,22,0.4,1530,Silt loam,2070.5,0.8,164.6,4.9757,4.335,5.745,4.165,5.0325
2018,03-Oct,02-Jul,ARKANSAS,5,EAST CENTRAL,60,PHILLIPS,107,WHEAT,10800,7500,59.3,23,0.4,1530,Silt loam,2241.3,0.5,175.3,4.9757,4.335,5.745,4.165,5.0325
2018,03-Oct,02-Jul,ARKANSAS,5,EAST CENTRAL,60,PRAIRIE,117,WHEAT,700,400,52.5,22,0.4,1510,Silt loam,1789.9,0.7,200.1,4.9757,4.335,5.745,4.165,5.0325
2018,03-Oct,02-Jul,ARKANSAS,5,NORTHEAST,30,CLAY,21,WHEAT,4700,3400,51.2,21,0.4,1540,Silt loam,0,0,0,4.9757,4.335,5.745,4.165,5.0325
2018,03-Oct,02-Jul,ARKANSAS,5,NORTHEAST,30,CRAIGHEAD,31,WHEAT,5300,3400,58.2,22,0.4,1530,Silt loam,2453.9,1.2,264,4.9757,4.335,5.745,4.165,5.0325
2018,03-Oct,02-Jul,ARKANSAS,5,NORTHEAST,30,JACKSON,67,WHEAT,10600,7200,56.1,21,0.4,1560,Loam,942.6,0.6,111.6,4.9757,4.335,5.745,4.165,5.0325
2018,03-Oct,02-Jul,ARKANSAS,5,NORTHEAST,30,LAWRENCE,75,WHEAT,1000,700,62.9,20,0.4,1560,Loam,1239.1,0,157.4,4.9757,4.335,5.745,4.165,5.0325
2018,03-Oct,02-Jul,ARKANSAS,5,NORTHEAST,30,MISSISSIPPI,93,WHEAT,17400,12900,60.5,26,0.4,1550,Loam,2484.6,0.7,284,4.9757,4.335,5.745,4.165,5.0325
2018,03-Oct,02-Jul,ARKANSAS,5,NORTHEAST,30,POINSETT,111,WHEAT,7100,4800,62.9,23,0.4,1560,Clay loam,2453.9,1.2,264,4.9757,4.335,5.745,4.165,5.0325
2018,03-Oct,02-Jul,ARKANSAS,5,SOUTHEAST,90,DESHA,41,WHEAT,3500,2000,50.5,25,0.4,1540,Silt loam,2831.9,0,173.3,4.9757,4.335,5.745,4.165,5.0325
2018,03-Oct,02-Jul,ARKANSAS,5,SOUTHEAST,90,JEFFERSON,69,WHEAT,4900,3700,58.4,25,0.4,1540,Silt loam,2747.6,0,183.3,4.9757,4.335,5.745,4.165,5.0325
2018,25-Sep,15-Jul,CALIFORNIA,6,NORTHEAST,30,LASSEN,35,WHEAT,2500,1200,90,27,0.4,1360,Sandy clay loam,913.7,0,361.8,4.9757,4.335,5.745,4.165,5.0325
2018,25-Sep,15-Jul,CALIFORNIA,6,SACRAMENTO VALLEY,50,COLUSA,11,WHEAT,5600,3200,70.6,26,0.4,1540,Clay loam,2787.3,1.1,2.4,4.9757,4.335,5.745,4.165,5.0325
2018,25-Sep,15-Jul,CALIFORNIA,6,SACRAMENTO VALLEY,50,SACRAMENTO,67,WHEAT,8600,5500,82.9,23,0.4,1570,Sandy clay loam,0,0,0,4.9757,4.335,5.745,4.165,5.0325
2018,25-Sep,15-Jul,CALIFORNIA,6,SACRAMENTO VALLEY,50,SOLANO,95,WHEAT,11700,7300,72.3,23,0.4,1580,Sandy clay loam,2477.8,0,2.6,4.9757,4.335,5.745,4.165,5.0325
2018,25-Sep,15-Jul,CALIFORNIA,6,SACRAMENTO VALLEY,50,SUTTER,101,WHEAT,4500,3100,84.8,28,0.4,1510,Clay loam,2295.6,0,20.1,4.9757,4.335,5.745,4.165,5.0325
2018,25-Sep,15-Jul,CALIFORNIA,6,SACRAMENTO VALLEY,50,YOLO,113,WHEAT,17000,13100,77.9,24,0.4,1570,Clay loam,0,0,0,4.9757,4.335,5.745,4.165,5.0325
2018,25-Sep,15-Jul,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,FRESNO,19,WHEAT,43500,14000,51.8,26,0.4,1580,Clay loam,2409.6,0.1,132.5,4.9757,4.335,5.745,4.165,5.0325
2018,25-Sep,15-Jul,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,KERN,29,WHEAT,20300,6000,75,21,0.4,1560,Sandy clay loam,3775.9,25.5,0,4.9757,4.335,5.745,4.165,5.0325
2018,25-Sep,15-Jul,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,KINGS,31,WHEAT,41700,10200,85.3,24,0.2,1540,Clay loam,2714.6,4.2,4.9,4.9757,4.335,5.745,4.165,5.0325
2018,25-Sep,15-Jul,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,MADERA,39,WHEAT,20400,500,80,19,0.4,1600,Sandy clay loam,2992.9,0,2.2,4.9757,4.335,5.745,4.165,5.0325
2018,25-Sep,15-Jul,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,MERCED,47,WHEAT,38600,7000,85.7,22,0.4,1570,Sandy clay loam,2924.8,0,1,4.9757,4.335,5.745,4.165,5.0325
2018,25-Sep,15-Jul,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,SAN JOAQUIN,77,WHEAT,16200,5000,84,24,0.4,1550,Clay loam,3058.6,0,0,4.9757,4.335,5.745,4.165,5.0325
2018,25-Sep,15-Jul,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,STANISLAUS,99,WHEAT,9900,1700,84.1,22,0.4,1580,Sandy clay loam,3063.4,0,0.1,4.9757,4.335,5.745,4.165,5.0325
2018,25-Sep,15-Jul,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,TULARE,107,WHEAT,88400,10900,71.6,21,0.4,1590,Sandy clay loam,1675.3,1.1,1.4,4.9757,4.335,5.745,4.165,5.0325
2018,01-Sep,29-Jul,COLORADO,8,EAST CENTRAL,60,ADAMS,1,WHEAT,138000,128000,26.8,21,0.2,1460,Sandy clay loam,67.6,0,0,4.9757,4.335,5.745,4.165,5.0325
2018,01-Sep,29-Jul,COLORADO,8,EAST CENTRAL,60,ARAPAHOE,5,WHEAT,57000,28300,19.4,21,0.2,1460,Loam,143.7,0,0,4.9757,4.335,5.745,4.165,5.0325
2018,01-Sep,29-Jul,COLORADO,8,EAST CENTRAL,60,CHEYENNE,17,WHEAT,191000,162000,29.1,21,0.2,1470,Sandy clay loam,2196.6,0,682.3,4.9757,4.335,5.745,4.165,5.0325
2018,01-Sep,29-Jul,COLORADO,8,EAST CENTRAL,60,ELBERT,39,WHEAT,31000,24000,23.8,21,0.4,1450,Loam,0,0,0,4.9757,4.335,5.745,4.165,5.0325
2018,01-Sep,29-Jul,COLORADO,8,EAST CENTRAL,60,KIOWA,61,WHEAT,181000,160000,36.4,21,0.2,1470,Sandy clay loam,2617.3,6,501.3,4.9757,4.335,5.745,4.165,5.0325
2018,01-Sep,29-Jul,COLORADO,8,EAST CENTRAL,60,KIT CARSON,63,WHEAT,274000,233500,36.1,21,0.4,1460,Sandy clay loam,2196.6,0,682.3,4.9757,4.335,5.745,4.165,5.0325
2018,01-Sep,29-Jul,COLORADO,8,EAST CENTRAL,60,LINCOLN,73,WHEAT,152000,121000,24.3,21,0.4,1460,Sandy clay loam,0,0,0,4.9757,4.335,5.745,4.165,5.0325
2018,01-Sep,29-Jul,COLORADO,8,EAST CENTRAL,60,WASHINGTON,121,WHEAT,280000,247500,36.1,21,0.2,1460,Sandy clay loam,1737.6,0,768,4.9757,4.335,5.745,4.165,5.0325
2018,01-Sep,29-Jul,COLORADO,8,NORTHEAST,20,LARIMER,69,WHEAT,3200,2700,29.6,21,0.4,1440,Sandy clay loam,1658.4,0,481.7,4.9757,4.335,5.745,4.165,5.0325
2018,01-Sep,29-Jul,COLORADO,8,NORTHEAST,20,MORGAN,87,WHEAT,52000,42000,35.1,21,0.4,1470,Loam,0,0,0,4.9757,4.335,5.745,4.165,5.0325
2018,01-Sep,29-Jul,COLORADO,8,NORTHEAST,20,WELD,123,WHEAT,109000,99000,38.9,21,0.4,1470,Loam,1860.4,0,601.2,4.9757,4.335,5.745,4.165,5.0325
2018,01-Sep,29-Jul,COLORADO,8,SOUTHEAST,90,BENT,11,WHEAT,10700,7900,68.2,21,0.2,1480,Sandy clay loam,2617.3,6,501.3,4.9757,4.335,5.745,4.165,5.0325
2018,01-Sep,29-Jul,COLORADO,8,SOUTHEAST,90,PROWERS,99,WHEAT,137000,129000,51.1,21,0.2,1470,Sandy clay loam,2617.3,6,501.3,4.9757,4.335,5.745,4.165,5.0325
2018,01-Sep,29-Jul,COLORADO,8,SOUTHWEST,70,DOLORES,33,WHEAT,13000,10700,6.1,21,0.4,1430,Loam,0,0,0,4.9757,4.335,5.745,4.165,5.0325
2018,01-Sep,29-Jul,COLORADO,8,SOUTHWEST,70,MESA,77,WHEAT,1600,1600,120,20,0.4,1510,Loam,2773.4,2.2,480.7,4.9757,4.335,5.745,4.165,5.0325
2018,01-Sep,29-Jul,COLORADO,8,SOUTHWEST,70,MONTEZUMA,83,WHEAT,5900,3200,9.8,22,0.4,1430,Loam,0,0,0,4.9757,4.335,5.745,4.165,5.0325
2018,08-Sep,14-Sep,IDAHO,16,EAST,90,BINGHAM,11,WHEAT,78500,70900,119.9,24,0.8,1420,Loam,2425.5,0,691,4.9757,4.335,5.745,4.165,5.0325
2018,08-Sep,14-Sep,IDAHO,16,EAST,90,BONNEVILLE,19,WHEAT,15200,13900,71.4,24,0.6,1380,Loam,2032.2,0,941.9,4.9757,4.335,5.745,4.165,5.0325
2018,08-Sep,14-Sep,IDAHO,16,EAST,90,CARIBOU,29,WHEAT,20500,17900,63.7,24,0.8,1370,Sandy clay loam,0,0,0,4.9757,4.335,5.745,4.165,5.0325
2018,08-Sep,14-Sep,IDAHO,16,EAST,90,POWER,77,WHEAT,63900,58500,78.7,24,0.6,1400,Loam,2425.5,0,691,4.9757,4.335,5.745,4.165,5.0325
2018,08-Sep,14-Sep,IDAHO,16,NORTH,10,BENEWAH,9,WHEAT,25900,25500,83.1,27,0.8,1370,Silt loam,2267.2,0.9,539.8,4.9757,4.335,5.745,4.165,5.0325
2018,08-Sep,14-Sep,IDAHO,16,NORTH,10,BOUNDARY,21,WHEAT,10300,9500,84.7,33,1.4,1210,Silt loam,1812.9,0,787.2,4.9757,4.335,5.745,4.165,5.0325
2018,08-Sep,14-Sep,IDAHO,16,NORTH,10,IDAHO,49,WHEAT,67000,65000,86.2,29,0.8,1340,Silt loam,2073,0,446,4.9757,4.335,5.745,4.165,5.0325
2018,08-Sep,14-Sep,IDAHO,16,NORTH,10,KOOTENAI,55,WHEAT,8500,8500,65.3,27,0.8,1370,Silt loam,1697.2,0,566.5,4.9757,4.335,5.745,4.165,5.0325
2018,08-Sep,14-Sep,IDAHO,16,NORTH,10,LEWIS,61,WHEAT,63000,61500,78.1,29,0.8,1320,Silt loam,1827.5,0,619,4.9757,4.335,5.745,4.165,5.0325
2018,08-Sep,14-Sep,IDAHO,16,SOUTH CENTRAL,80,CASSIA,31,WHEAT,42700,40700,90.4,24,0.6,1410,Loam,2438.7,0,556.8,4.9757,4.335,5.745,4.165,5.0325
2018,08-Sep,14-Sep,IDAHO,16,SOUTH CENTRAL,80,JEROME,53,WHEAT,7100,6800,139.7,23,0.8,1460,Sandy clay loam,2599.5,0,590.6,4.9757,4.335,5.745,4.165,5.0325
2018,08-Sep,14-Sep,IDAHO,16,SOUTH CENTRAL,80,LINCOLN,63,WHEAT,3000,2600,122.7,25,0.8,1430,Loam,2599.5,0,590.6,4.9757,4.335,5.745,4.165,5.0325
2018,08-Sep,14-Sep,IDAHO,16,SOUTH CENTRAL,80,MINIDOKA,67,WHEAT,6500,6400,118,24,0.8,1480,Loam,2438.7,0,556.8,4.9757,4.335,5.745,4.165,5.0325
2018,08-Sep,14-Sep,IDAHO,16,SOUTHWEST,70,ADA,1,WHEAT,2400,2300,132.2,24,0.6,1470,Loam,3132.8,5.4,455.8,4.9757,4.335,5.745,4.165,5.0325
2018,08-Sep,14-Sep,IDAHO,16,SOUTHWEST,70,CANYON,27,WHEAT,17100,17000,125.5,24,0.6,1480,Loam,2043.6,0,295.1,4.9757,4.335,5.745,4.165,5.0325
2018,08-Sep,14-Sep,IDAHO,16,SOUTHWEST,70,GEM,45,WHEAT,1600,1500,107.3,23,0.6,1450,Loam,3009.8,2.5,451.6,4.9757,4.335,5.745,4.165,5.0325
2018,08-Sep,14-Sep,IDAHO,16,SOUTHWEST,70,OWYHEE,73,WHEAT,6000,5800,116.4,23,0.6,1440,Loam,2645.2,1.4,515.5,4.9757,4.335,5.745,4.165,5.0325
2018,08-Sep,14-Sep,IDAHO,16,SOUTHWEST,70,PAYETTE,75,WHEAT,1900,1900,130,24,0.6,1470,Sandy clay loam,3009.8,2.5,451.6,4.9757,4.335,5.745,4.165,5.0325
2018,28-Sep,19-Jul,ILLINOIS,17,CENTRAL,40,LOGAN,107,WHEAT,1200,1150,70.9,22,0.6,1520,Silt loam,2078.3,0,774,4.9757,4.335,5.745,4.165,5.0325
2018,28-Sep,19-Jul,ILLINOIS,17,CENTRAL,40,MASON,125,WHEAT,3000,2960,66.2,21,0.4,1530,Silt loam,2308,0,708.7,4.9757,4.335,5.745,4.165,5.0325
2018,28-Sep,19-Jul,ILLINOIS,17,CENTRAL,40,MCLEAN,113,WHEAT,1300,1280,75.5,22,0.6,1530,Silt loam,1625.4,0,782.8,4.9757,4.335,5.745,4.165,5.0325
2018,28-Sep,19-Jul,ILLINOIS,17,CENTRAL,40,PEORIA,143,WHEAT,1000,980,67,22,0.6,1530,Silt loam,2068.4,0,886.6,4.9757,4.335,5.745,4.165,5.0325
2018,28-Sep,19-Jul,ILLINOIS,17,CENTRAL,40,TAZEWELL,179,WHEAT,3000,2990,75.6,22,0.6,1520,Silt loam,2068.4,0,886.6,4.9757,4.335,5.745,4.165,5.0325
2018,28-Sep,19-Jul,ILLINOIS,17,EAST,50,CHAMPAIGN,19,WHEAT,2700,2630,79.1,22,0.6,1510,Silt loam,2013.5,0,830.1,4.9757,4.335,5.745,4.165,5.0325
2018,28-Sep,19-Jul,ILLINOIS,17,EAST,50,FORD,53,WHEAT,1400,1350,70.4,23,0.8,1510,Clay loam,2097,0,773.4,4.9757,4.335,5.745,4.165,5.0325
2018,28-Sep,19-Jul,ILLINOIS,17,EAST,50,IROQUOIS,75,WHEAT,5300,4890,70.8,23,0.8,1530,Sandy clay loam,1755.7,0,874.4,4.9757,4.335,5.745,4.165,5.0325
2018,28-Sep,19-Jul,ILLINOIS,17,EAST,50,KANKAKEE,91,WHEAT,3500,3310,73.7,22,0.8,1530,Sandy clay loam,1755.7,0,874.4,4.9757,4.335,5.745,4.165,5.0325
2018,28-Sep,19-Jul,ILLINOIS,17,EAST SOUTHEAST,70,CLARK,23,WHEAT,4200,3890,74.8,22,0.4,1550,Silt loam,2045,0,664.3,4.9757,4.335,5.745,4.165,5.0325
2018,28-Sep,19-Jul,ILLINOIS,17,EAST SOUTHEAST,70,CLAY,25,WHEAT,17500,16700,68.3,23,0.4,1540,Silt loam,2291.3,0,451.4,4.9757,4.335,5.745,4.165,5.0325
2018,28-Sep,19-Jul,ILLINOIS,17,EAST SOUTHEAST,70,COLES,29,WHEAT,1100,1090,67.6,22,0.4,1540,Silt loam,2114.5,0,730.6,4.9757,4.335,5.745,4.165,5.0325
2018,28-Sep,19-Jul,ILLINOIS,17,EAST SOUTHEAST,70,CRAWFORD,33,WHEAT,6200,6050,65.8,22,0.4,1550,Silt loam,2045,0,664.3,4.9757,4.335,5.745,4.165,5.0325
2018,28-Sep,19-Jul,ILLINOIS,17,EAST SOUTHEAST,70,CUMBERLAND,35,WHEAT,1500,1430,76.2,23,0.4,1550,Silt loam,2114.5,0,730.6,4.9757,4.335,5.745,4.165,5.0325
2018,28-Sep,19-Jul,ILLINOIS,17,EAST SOUTHEAST,70,DOUGLAS,41,WHEAT,700,590,52.2,22,0.4,1530,Silt loam,2013.5,0,830.1,4.9757,4.335,5.745,4.165,5.0325
2018,28-Sep,19-Jul,ILLINOIS,17,EAST SOUTHEAST,70,EFFINGHAM,49,WHEAT,7000,6200,69.4,22,0.4,1540,Silt loam,0,0,0,4.9757,4.335,5.745,4.165,5.0325
2018,28-Sep,19-Jul,ILLINOIS,17,EAST SOUTHEAST,70,FAYETTE,51,WHEAT,10600,8450,66.9,23,0.4,1530,Silt loam,0,0,0,4.9757,4.335,5.745,4.165,5.0325
2018,28-Sep,19-Jul,ILLINOIS,17,EAST SOUTHEAST,70,LAWRENCE,101,WHEAT,9300,8970,58,22,0.4,1530,Silt loam,2324.3,0,542.5,4.9757,4.335,5.745,4.165,5.0325
2018,28-Sep,19-Jul,ILLINOIS,17,EAST SOUTHEAST,70,MARION,121,WHEAT,24000,23300,66.8,23,0.4,1530,Silt loam,2383.4,0,516.8,4.9757,4.335,5.745,4.165,5.0325
2018,28-Sep,19-Jul,ILLINOIS,17,EAST SOUTHEAST,70,RICHLAND,159,WHEAT,9900,9400,63.3,22,0.4,1540,Silt loam,1925.9,0,582.3,4.9757,4.335,5.745,4.165,5.0325
2018,28-Sep,19-Jul,ILLINOIS,17,EAST SOUTHEAST,70,SHELBY,173,WHEAT,6700,6170,70.2,22,0.4,1540,Silt loam,0,0,0,4.9757,4.335,5.745,4.165,5.0325
2018,28-Sep,19-Jul,ILLINOIS,17,NORTHEAST,20,BOONE,7,WHEAT,1400,1370,79.6,22,1,1490,Silt loam,1691.3,0,1137.4,4.9757,4.335,5.745,4.165,5.0325
2018,28-Sep,19-Jul,ILLINOIS,17,NORTHEAST,20,DE KALB,37,WHEAT,4100,4000,81,22,0.8,1490,Sandy clay loam,1533.3,0,1093.1,4.9757,4.335,5.745,4.165,5.0325
2018,28-Sep,19-Jul,ILLINOIS,17,NORTHEAST,20,KANE,89,WHEAT,1300,1260,72.2,21,0.8,1490,Sandy clay loam,1639.7,0,1015.2,4.9757,4.335,5.745,4.165,5.0325
2018,28-Sep,19-Jul,ILLINOIS,17,NORTHEAST,20,LA SALLE,99,WHEAT,1800,1770,76.3,22,0.8,1500,Silt loam,1880,0,1013.2,4.9757,4.335,5.745,4.165,5.0325
2018,28-Sep,19-Jul,ILLINOIS,17,NORTHEAST,20,LAKE,97,WHEAT,800,630,54.8,22,0.8,1480,Loam,1495.3,0,1032.3,4.9757,4.335,5.745,4.165,5.0325
2018,28-Sep,19-Jul,ILLINOIS,17,NORTHEAST,20,MCHENRY,111,WHEAT,3200,3090,74.1,22,1,1500,Loam,1361,0,1110.5,4.9757,4.335,5.745,4.165,5.0325
2018,28-Sep,19-Jul,ILLINOIS,17,NORTHEAST,20,WILL,197,WHEAT,3900,3790,76.3,22,0.6,1520,Sandy clay loam,0,0,0,4.9757,4.335,5.745,4.165,5.0325
2018,28-Sep,19-Jul,ILLINOIS,17,NORTHWEST,10,BUREAU,11,WHEAT,1800,1800,72.8,22,0.8,1510,Silt loam,1974.6,0.3,982.1,4.9757,4.335,5.745,4.165,5.0325
2018,28-Sep,19-Jul,ILLINOIS,17,NORTHWEST,10,CARROLL,15,WHEAT,1300,1250,71.5,23,0.8,1460,Silt loam,1489.2,0,1172.4,4.9757,4.335,5.745,4.165,5.0325
2018,28-Sep,19-Jul,ILLINOIS,17,NORTHWEST,10,JO DAVIESS,85,WHEAT,500,240,61.7,24,1,1470,Silt loam,1622.4,0,1340.3,4.9757,4.335,5.745,4.165,5.0325
2018,28-Sep,19-Jul,ILLINOIS,17,NORTHWEST,10,LEE,103,WHEAT,1100,1020,67.8,22,0.6,1510,Loam,1538.8,0,1089.1,4.9757,4.335,5.745,4.165,5.0325
2018,28-Sep,19-Jul,ILLINOIS,17,NORTHWEST,10,OGLE,141,WHEAT,2400,2370,77.6,22,0.8,1480,Silt loam,1691.3,0,1137.4,4.9757,4.335,5.745,4.165,5.0325
2018,28-Sep,19-Jul,ILLINOIS,17,NORTHWEST,10,STEPHENSON,177,WHEAT,2900,2500,73.6,23,1,1470,Silt loam,1489.2,0,1172.4,4.9757,4.335,5.745,4.165,5.0325
2018,28-Sep,19-Jul,ILLINOIS,17,NORTHWEST,10,WHITESIDE,195,WHEAT,1200,1150,52.3,22,0.8,1490,Sandy clay loam,791.6,0,367.1,4.9757,4.335,5.745,4.165,5.0325
2018,28-Sep,19-Jul,ILLINOIS,17,NORTHWEST,10,WINNEBAGO,201,WHEAT,2400,2100,63.8,23,0.6,1480,Silt loam,1691.3,0,1137.4,4.9757,4.335,5.745,4.165,5.0325
2018,28-Sep,19-Jul,ILLINOIS,17,SOUTHEAST,90,EDWARDS,47,WHEAT,5700,5650,54.7,23,0.4,1540,Silt loam,1925.9,0,582.3,4.9757,4.335,5.745,4.165,5.0325
2018,28-Sep,19-Jul,ILLINOIS,17,SOUTHEAST,90,FRANKLIN,55,WHEAT,16300,15600,59.7,23,0.4,1540,Silt loam,0,0,0,4.9757,4.335,5.745,4.165,5.0325
2018,28-Sep,19-Jul,ILLINOIS,17,SOUTHEAST,90,GALLATIN,59,WHEAT,4000,3950,69.6,23,0.4,1540,Silt loam,2270.2,0,441.7,4.9757,4.335,5.745,4.165,5.0325
