Year,Planting_Dates,Harvesting_Dates,State,State_ANSI,Ag_District,Ag_District_Code,County,County_ANSI,Commodity,ACRES_PLANTED,ACRES_HARVESTED,YIELD_(BU/ACRE),soil_water,soil_carbon,soil_density,soil_type,gdd,ehdd,ecdd
2018,28-Sep,19-Jul,ILLINOIS,17,NORTHEAST,20,DE KALB,37,WHEAT,"4,100","4,000",81,22,0.8,1490,Sandy clay loam,1533.3,0,1093.1
2018,28-Sep,19-Jul,ILLINOIS,17,NORTHEAST,20,KANE,89,WHEAT,"1,300","1,260",72.2,21,0.8,1490,Sandy clay loam,1639.7,0,1015.2
2018,28-Sep,19-Jul,ILLINOIS,17,NORTHEAST,20,LA SALLE,99,WHEAT,"1,800","1,770",76.3,22,0.8,1500,Silt loam,1880,0,1013.2
2018,28-Sep,19-Jul,ILLINOIS,17,NORTHEAST,20,LAKE,97,WHEAT,800,630,54.8,22,0.8,1480,Loam,1495.3,0,1032.3
2018,28-Sep,19-Jul,ILLINOIS,17,NORTHEAST,20,MCHENRY,111,WHEAT,"3,200","3,090",74.1,22,1,1500,Loam,1361,0,1110.5
2018,28-Sep,19-Jul,ILLINOIS,17,NORTHEAST,20,WILL,197,WHEAT,"3,900","3,790",76.3,22,0.6,1520,Sandy clay loam,0,0,0
2018,28-Sep,19-Jul,ILLINOIS,17,NORTHWEST,10,BUREAU,11,WHEAT,"1,800","1,800",72.8,22,0.8,1510,Silt loam,1974.6,0.3,982.1
2018,28-Sep,19-Jul,ILLINOIS,17,NORTHWEST,10,CARROLL,15,WHEAT,"1,300","1,250",71.5,23,0.8,1460,Silt loam,1489.2,0,1172.4
2018,28-Sep,19-Jul,ILLINOIS,17,NORTHWEST,10,JO DAVIESS,85,WHEAT,500,240,61.7,24,1,1470,Silt loam,1622.4,0,1340.3
2018,28-Sep,19-Jul,ILLINOIS,17,NORTHWEST,10,LEE,103,WHEAT,"1,100","1,020",67.8,22,0.6,1510,Loam,1538.8,0,1089.1
2018,28-Sep,19-Jul,ILLINOIS,17,NORTHWEST,10,OGLE,141,WHEAT,"2,400","2,370",77.6,22,0.8,1480,Silt loam,1691.3,0,1137.4
2018,28-Sep,19-Jul,ILLINOIS,17,NORTHWEST,10,STEPHENSON,177,WHEAT,"2,900","2,500",73.6,23,1,1470,Silt loam,1489.2,0,1172.4
2018,28-Sep,19-Jul,ILLINOIS,17,NORTHWEST,10,WHITESIDE,195,WHEAT,"1,200","1,150",52.3,22,0.8,1490,Sandy clay loam,791.6,0,367.1
2018,28-Sep,19-Jul,ILLINOIS,17,NORTHWEST,10,WINNEBAGO,201,WHEAT,"2,400","2,100",63.8,23,0.6,1480,Silt loam,1691.3,0,1137.4
2018,28-Sep,19-Jul,ILLINOIS,17,SOUTHEAST,90,EDWARDS,47,WHEAT,"5,700","5,650",54.7,23,0.4,1540,Silt loam,1925.9,0,582.3
2018,28-Sep,19-Jul,ILLINOIS,17,SOUTHEAST,90,FRANKLIN,55,WHEAT,"16,300","15,600",59.7,23,0.4,1540,Silt loam,0,0,0
2018,28-Sep,19-Jul,ILLINOIS,17,SOUTHEAST,90,GALLATIN,59,WHEAT,"4,000","3,950",69.6,23,0.4,1540,Silt loam,2270.2,0,441.7
2018,28-Sep,19-Jul,ILLINOIS,17,SOUTHEAST,90,MASSAC,127,WHEAT,"4,300","3,850",50.9,23,0.4,1530,Silt loam,2276.8,0,413.4
2018,28-Sep,19-Jul,ILLINOIS,17,SOUTHEAST,90,SALINE,165,WHEAT,"1,600","1,140",56.6,23,0.4,1530,Silt loam,2270.2,0,441.7
2018,28-Sep,19-Jul,ILLINOIS,17,SOUTHEAST,90,WABASH,185,WHEAT,"3,100","3,020",53.6,23,0.4,1540,Silt loam,2121.1,0,532.1
2018,28-Sep,19-Jul,ILLINOIS,17,SOUTHEAST,90,WHITE,193,WHEAT,"14,100","14,000",55.1,23,0.4,1520,Silt loam,1575.7,0,509.8
2018,28-Sep,19-Jul,ILLINOIS,17,SOUTHWEST,80,CLINTON,27,WHEAT,"32,600","30,500",77.3,23,0.4,1540,Silt loam,2335.8,0,492.3
2018,28-Sep,19-Jul,ILLINOIS,17,SOUTHWEST,80,MONROE,133,WHEAT,"27,200","26,100",66.9,24,0.4,1520,Silt loam,2431,0,510
2018,28-Sep,19-Jul,ILLINOIS,17,SOUTHWEST,80,PULASKI,153,WHEAT,"3,900","3,100",70.6,22,0.4,1540,Silt loam,2373.1,0,405.5
2018,28-Sep,19-Jul,ILLINOIS,17,SOUTHWEST,80,RANDOLPH,157,WHEAT,"34,400","30,000",73.6,23,0.4,1530,Silt loam,2170.4,0,475.5
2018,28-Sep,19-Jul,ILLINOIS,17,SOUTHWEST,80,ST CLAIR,163,WHEAT,"22,300","21,300",70,23,0.4,1520,Silt loam,0,0,0
2018,28-Sep,19-Jul,ILLINOIS,17,SOUTHWEST,80,UNION,181,WHEAT,"1,800","1,640",59.3,23,0.4,1510,Silt loam,2411.1,0,491
2018,28-Sep,19-Jul,ILLINOIS,17,SOUTHWEST,80,WASHINGTON,189,WHEAT,"59,500","57,900",70.7,23,0.4,1530,Silt loam,2335.8,0,492.3
2018,28-Sep,19-Jul,ILLINOIS,17,WEST,30,ADAMS,1,WHEAT,"4,800","3,300",58.5,24,0.4,1520,Silt loam,2205.2,0.2,810.4
2018,28-Sep,19-Jul,ILLINOIS,17,WEST,30,FULTON,57,WHEAT,700,450,60.9,23,0.6,1510,Silt loam,1737,0,897.8
2018,28-Sep,19-Jul,ILLINOIS,17,WEST,30,HANCOCK,67,WHEAT,"1,700","1,480",73,24,0.4,1530,Silt loam,1752.4,0,787.5
2018,28-Sep,19-Jul,ILLINOIS,17,WEST,30,KNOX,95,WHEAT,500,350,86.6,22,0.6,1500,Silt loam,0,0,0
2018,28-Sep,19-Jul,ILLINOIS,17,WEST,30,SCHUYLER,169,WHEAT,700,640,50.6,23,0.4,1520,Silt loam,0,0,0
2018,28-Sep,19-Jul,ILLINOIS,17,WEST SOUTHWEST,60,CALHOUN,13,WHEAT,"1,900","1,780",48.7,24,0.6,1450,Silt loam,2394.8,0.5,468.6
2018,28-Sep,19-Jul,ILLINOIS,17,WEST SOUTHWEST,60,CASS,17,WHEAT,"1,400","1,090",62.1,22,0.4,1500,Silt loam,1912.9,0,754.3
2018,28-Sep,19-Jul,ILLINOIS,17,WEST SOUTHWEST,60,GREENE,61,WHEAT,"2,600","2,330",65.7,24,0.4,1510,Silt loam,2394.8,0.5,468.6
2018,28-Sep,19-Jul,ILLINOIS,17,WEST SOUTHWEST,60,JERSEY,83,WHEAT,"2,600","2,480",67.7,23,0.4,1510,Silt loam,2394.8,0.5,468.6
2018,28-Sep,19-Jul,ILLINOIS,17,WEST SOUTHWEST,60,MADISON,119,WHEAT,"15,500","15,000",68.9,24,0.4,1550,Silt loam,0,0,0
2018,28-Sep,19-Jul,ILLINOIS,17,WEST SOUTHWEST,60,MONTGOMERY,135,WHEAT,"7,100","6,890",67.8,24,0.4,1510,Silt loam,1917,0,682.4
2018,28-Sep,19-Jul,ILLINOIS,17,WEST SOUTHWEST,60,MORGAN,137,WHEAT,"1,700","1,550",72.3,23,0.4,1510,Silt loam,1912.9,0,754.3
2018,28-Sep,19-Jul,ILLINOIS,17,WEST SOUTHWEST,60,PIKE,149,WHEAT,"3,100","2,710",63.8,24,0.4,1510,Silt loam,2163,0,664.9
2018,28-Sep,19-Jul,ILLINOIS,17,WEST SOUTHWEST,60,SANGAMON,167,WHEAT,"1,900",830,71.7,22,0.4,1530,Silt loam,2308,0,708.7
2018,25-Sep,25-Jul,INDIANA,18,CENTRAL,50,BARTHOLOMEW,5,WHEAT,"10,200","4,900",72.9,22,0.4,1560,Silt loam,0,0,0
2018,25-Sep,25-Jul,INDIANA,18,CENTRAL,50,DECATUR,31,WHEAT,"4,800","4,100",72.2,23,0.4,1500,Silt loam,0,0,0
2018,25-Sep,25-Jul,INDIANA,18,CENTRAL,50,GRANT,53,WHEAT,"1,500","1,500",77.3,22,0.6,1600,Silt loam,1070.2,0,836.9
2018,25-Sep,25-Jul,INDIANA,18,CENTRAL,50,HAMILTON,57,WHEAT,"1,700","1,600",65,21,0.4,1580,Silt loam,0,0,0
2018,25-Sep,25-Jul,INDIANA,18,CENTRAL,50,HANCOCK,59,WHEAT,"4,400","4,100",74.4,22,0.4,1570,Silt loam,0,0,0
2018,25-Sep,25-Jul,INDIANA,18,CENTRAL,50,HOWARD,67,WHEAT,"1,800","1,700",85.9,22,0.6,1560,Silt loam,1444.5,0,546.6
2018,25-Sep,25-Jul,INDIANA,18,CENTRAL,50,JOHNSON,81,WHEAT,"2,100","1,500",70,22,0.4,1540,Silt loam,0,0,0
2018,25-Sep,25-Jul,INDIANA,18,CENTRAL,50,MADISON,95,WHEAT,"1,800","1,700",64.1,21,0.4,1600,Silt loam,0,0,0
2018,25-Sep,25-Jul,INDIANA,18,CENTRAL,50,RUSH,139,WHEAT,"4,800","4,500",76.9,22,0.4,1550,Silt loam,2317.5,0,673.9
2018,25-Sep,25-Jul,INDIANA,18,CENTRAL,50,SHELBY,145,WHEAT,"4,600","3,700",68.1,22,0.4,1560,Silt loam,2317.5,0,673.9
2018,25-Sep,25-Jul,INDIANA,18,EAST CENTRAL,60,BLACKFORD,9,WHEAT,"2,200","2,100",72.9,23,0.6,1620,Clay loam,2295.3,0.4,720.3
2018,25-Sep,25-Jul,INDIANA,18,EAST CENTRAL,60,DELAWARE,35,WHEAT,"1,700","1,700",66.5,21,0.4,1620,Silt loam,2295.3,0.4,720.3
2018,25-Sep,25-Jul,INDIANA,18,EAST CENTRAL,60,FAYETTE,41,WHEAT,"1,500","1,300",66.5,23,0.4,1520,Silt loam,0,0,0
2018,25-Sep,25-Jul,INDIANA,18,EAST CENTRAL,60,HENRY,65,WHEAT,"3,100","2,600",68.8,22,0.4,1580,Silt loam,0,0,0
2018,25-Sep,25-Jul,INDIANA,18,EAST CENTRAL,60,JAY,75,WHEAT,"8,900","8,600",75.8,22,0.6,1610,Clay loam,0,0,0
2018,25-Sep,25-Jul,INDIANA,18,EAST CENTRAL,60,RANDOLPH,135,WHEAT,"5,000","4,900",61.4,22,0.6,1620,Silt loam,0,0,0
2018,25-Sep,25-Jul,INDIANA,18,EAST CENTRAL,60,UNION,161,WHEAT,500,500,65,25,0.6,1490,Silt loam,0,0,0
2018,25-Sep,25-Jul,INDIANA,18,EAST CENTRAL,60,WAYNE,177,WHEAT,"3,100","2,900",57.6,22,0.6,1570,Silt loam,0,0,0
2018,25-Sep,25-Jul,INDIANA,18,NORTH CENTRAL,20,CARROLL,15,WHEAT,"5,000","3,800",87.6,22,0.6,1530,Silt loam,1814.7,0,924.6
2018,25-Sep,25-Jul,INDIANA,18,NORTH CENTRAL,20,ELKHART,39,WHEAT,"1,800","1,700",64.7,19,0.8,1590,Loam,1858.2,0,907.3
2018,25-Sep,25-Jul,INDIANA,18,NORTH CENTRAL,20,FULTON,49,WHEAT,"1,900","1,500",71.3,22,0.6,1560,Sandy clay loam,1299.7,0,673.9
2018,25-Sep,25-Jul,INDIANA,18,NORTH CENTRAL,20,KOSCIUSKO,85,WHEAT,"4,900","4,500",74.2,20,0.8,1590,Sandy clay loam,1776.2,0,917.8
2018,25-Sep,25-Jul,INDIANA,18,NORTH CENTRAL,20,MARSHALL,99,WHEAT,"1,800","1,700",74.1,20,0.6,1570,Loam,0,0,0
2018,25-Sep,25-Jul,INDIANA,18,NORTH CENTRAL,20,WABASH,169,WHEAT,"5,000","4,900",94.3,23,0.6,1580,Sandy clay loam,0,0,0
2018,25-Sep,25-Jul,INDIANA,18,NORTHEAST,30,ADAMS,1,WHEAT,"6,500","6,000",80.2,22,0.6,1610,Clay loam,2038.7,0,875
2018,25-Sep,25-Jul,INDIANA,18,NORTHEAST,30,ALLEN,3,WHEAT,"11,400","11,300",81.2,22,0.6,1600,Sandy clay loam,2038.7,0,875
2018,25-Sep,25-Jul,INDIANA,18,NORTHEAST,30,DE KALB,33,WHEAT,"9,900","9,400",64.7,19,0.8,1600,Loam,1768.2,0,571.2
2018,25-Sep,25-Jul,INDIANA,18,NORTHEAST,30,HUNTINGTON,69,WHEAT,"5,000","4,800",80.2,22,0.6,1620,Sandy clay loam,0,0,0
2018,25-Sep,25-Jul,INDIANA,18,NORTHEAST,30,LAGRANGE,87,WHEAT,"1,700","1,400",63.6,18,0.6,1600,Sandy clay loam,1640.2,0,832.9
2018,25-Sep,25-Jul,INDIANA,18,NORTHEAST,30,NOBLE,113,WHEAT,"3,100","3,000",72.3,19,0.8,1590,Loam,0,0,0
2018,25-Sep,25-Jul,INDIANA,18,NORTHEAST,30,STEUBEN,151,WHEAT,"3,800","3,700",71.1,18,0.8,1590,Loam,0,0,0
2018,25-Sep,25-Jul,INDIANA,18,NORTHEAST,30,WELLS,179,WHEAT,"3,600","3,300",76.4,22,0.6,1620,Clay loam,0,0,0
2018,25-Sep,25-Jul,INDIANA,18,NORTHEAST,30,WHITLEY,183,WHEAT,"7,000","6,700",76.9,21,0.6,1600,Loam,1776.2,0,917.8
2018,25-Sep,25-Jul,INDIANA,18,NORTHWEST,10,LA PORTE,91,WHEAT,"5,600","4,500",70.9,20,0.8,1540,Sandy clay loam,1718.5,0,939.4
2018,25-Sep,25-Jul,INDIANA,18,NORTHWEST,10,PORTER,127,WHEAT,"1,500","1,100",77.8,20,0.8,1530,Loam,1954.3,0,837.5
2018,25-Sep,25-Jul,INDIANA,18,NORTHWEST,10,WHITE,181,WHEAT,"3,300","3,000",71.3,22,0.6,1520,Sandy clay loam,0,0,0
2018,25-Sep,25-Jul,INDIANA,18,SOUTH CENTRAL,80,HARRISON,61,WHEAT,"2,300","1,100",52.7,23,0.4,1490,Silt loam,2889.5,2.3,415
2018,25-Sep,25-Jul,INDIANA,18,SOUTH CENTRAL,80,LAWRENCE,93,WHEAT,"1,100",800,65,23,0.4,1500,Silt loam,2359.4,0,650.3
2018,25-Sep,25-Jul,INDIANA,18,SOUTH CENTRAL,80,PERRY,123,WHEAT,600,200,42.5,22,0.4,1490,Silt loam,0,0,0
2018,25-Sep,25-Jul,INDIANA,18,SOUTH CENTRAL,80,WASHINGTON,175,WHEAT,"2,600",900,47.8,24,0.6,1500,Silt loam,0,0,0
2018,25-Sep,25-Jul,INDIANA,18,SOUTHEAST,90,CLARK,19,WHEAT,"3,700","2,800",63.6,24,0.4,1480,Silt loam,0,0,0
2018,25-Sep,25-Jul,INDIANA,18,SOUTHEAST,90,DEARBORN,29,WHEAT,500,300,66.7,25,0.6,1460,Silt loam,0,0,0
2018,25-Sep,25-Jul,INDIANA,18,SOUTHEAST,90,FRANKLIN,47,WHEAT,"2,100","2,000",66.5,24,0.4,1490,Silt loam,0,0,0
2018,25-Sep,25-Jul,INDIANA,18,SOUTHEAST,90,RIPLEY,137,WHEAT,"3,200","2,200",68.6,23,0.4,1490,Silt loam,0,0,0
2018,25-Sep,25-Jul,INDIANA,18,SOUTHWEST,70,DUBOIS,37,WHEAT,"6,600","3,530",63.7,22,0.4,1530,Silt loam,1710.1,0,369.3
2018,25-Sep,25-Jul,INDIANA,18,SOUTHWEST,70,GIBSON,51,WHEAT,"18,700","16,500",72.8,23,0.4,1530,Silt loam,2653.5,2.2,496.8
2018,25-Sep,25-Jul,INDIANA,18,SOUTHWEST,70,KNOX,83,WHEAT,"13,300","11,000",63.2,22,0.4,1540,Silt loam,1684.7,0,572
2018,25-Sep,25-Jul,INDIANA,18,SOUTHWEST,70,PIKE,125,WHEAT,"2,500","1,900",62.1,22,0.4,1500,Silt loam,1710.1,0,369.3
2018,25-Sep,25-Jul,INDIANA,18,SOUTHWEST,70,VANDERBURGH,163,WHEAT,"6,300","5,500",69.3,22,0.4,1530,Silt loam,2653.5,2.2,496.8
2018,25-Sep,25-Jul,INDIANA,18,SOUTHWEST,70,WARRICK,173,WHEAT,"4,400","2,600",74.2,22,0.4,1540,Silt loam,2653.5,2.2,496.8
2018,25-Sep,25-Jul,INDIANA,18,WEST CENTRAL,40,FOUNTAIN,45,WHEAT,"3,900","3,200",71.3,22,0.4,1540,Silt loam,2016.1,0,815.8
2018,25-Sep,25-Jul,INDIANA,18,WEST CENTRAL,40,MONTGOMERY,107,WHEAT,"2,500","2,300",76.1,21,0.4,1520,Silt loam,0,0,0
2018,25-Sep,25-Jul,INDIANA,18,WEST CENTRAL,40,TIPPECANOE,157,WHEAT,"3,100","2,900",76.9,21,0.4,1530,Silt loam,1970.9,0,888.9
2018,10-Sep,15-Jul,KANSAS,20,CENTRAL,50,BARTON,9,WHEAT,"155,900","153,760",43.5,20,0.4,1570,Sandy clay loam,1211.9,0,249.4
2018,10-Sep,15-Jul,KANSAS,20,CENTRAL,50,DICKINSON,41,WHEAT,"131,500","130,600",30.7,25,0.4,1570,Clay loam,2546.7,17.4,552.6
2018,10-Sep,15-Jul,KANSAS,20,CENTRAL,50,ELLIS,51,WHEAT,"88,100","85,220",32.5,21,0.2,1540,Loam,1332.2,2.6,326.9
2018,10-Sep,15-Jul,KANSAS,20,CENTRAL,50,ELLSWORTH,53,WHEAT,"81,100","80,550",45.1,22,0.4,1550,Loam,2832.5,14.1,543.4
2018,10-Sep,15-Jul,KANSAS,20,CENTRAL,50,MARION,115,WHEAT,"112,500","110,790",36.6,24,0.4,1560,Clay loam,1590.4,0,344.1
2018,10-Sep,15-Jul,KANSAS,20,CENTRAL,50,MCPHERSON,113,WHEAT,"186,800","185,520",42.4,21,0.4,1570,Sandy clay loam,2832.5,14.1,543.4
2018,10-Sep,15-Jul,KANSAS,20,CENTRAL,50,RUSSELL,167,WHEAT,"72,500","68,400",33.3,21,0.4,1550,Loam,2462,7.2,528.7
2018,10-Sep,15-Jul,KANSAS,20,CENTRAL,50,SALINE,169,WHEAT,"113,600","112,680",30.9,23,0.4,1580,Loam,2832.5,14.1,543.4
2018,10-Sep,15-Jul,KANSAS,20,EAST CENTRAL,80,ANDERSON,3,WHEAT,"6,100","6,060",44.6,25,0.6,1540,Silt loam,0,0,0
2018,10-Sep,15-Jul,KANSAS,20,EAST CENTRAL,80,CHASE,17,WHEAT,"6,300","6,300",42.4,25,0.6,1540,Clay loam,2558.3,0,586.1
2018,10-Sep,15-Jul,KANSAS,20,EAST CENTRAL,80,COFFEY,31,WHEAT,"8,900","8,830",49.2,26,0.4,1540,Clay loam,0,0,0
2018,10-Sep,15-Jul,KANSAS,20,EAST CENTRAL,80,DOUGLAS,45,WHEAT,"3,200","3,200",43.8,26,0.4,1530,Clay loam,2520,5,635
2018,10-Sep,15-Jul,KANSAS,20,EAST CENTRAL,80,FRANKLIN,59,WHEAT,"3,200","3,150",54.6,25,0.6,1540,Silt loam,0,0,0
2018,10-Sep,15-Jul,KANSAS,20,EAST CENTRAL,80,GEARY,61,WHEAT,"7,200","7,070",32.6,26,0.6,1550,Clay loam,2546.7,17.4,552.6
2018,10-Sep,15-Jul,KANSAS,20,EAST CENTRAL,80,LINN,107,WHEAT,"3,100","2,750",46.2,26,0.6,1540,Silty clay loam,0,0,0
2018,10-Sep,15-Jul,KANSAS,20,EAST CENTRAL,80,MORRIS,127,WHEAT,"24,200","22,300",25.9,26,0.6,1530,Silty clay loam,2546.7,17.4,552.6
2018,10-Sep,15-Jul,KANSAS,20,EAST CENTRAL,80,OSAGE,139,WHEAT,"5,800","5,800",54.3,26,0.6,1530,Silty clay loam,0,0,0
2018,10-Sep,15-Jul,KANSAS,20,EAST CENTRAL,80,SHAWNEE,177,WHEAT,"2,500","2,480",50.6,24,0.4,1540,Silt loam,0,0,0
2018,10-Sep,15-Jul,KANSAS,20,NORTH CENTRAL,40,CLAY,27,WHEAT,"57,700","56,280",41.2,26,0.4,1550,Clay loam,2433.1,2.9,762.7
2018,10-Sep,15-Jul,KANSAS,20,NORTH CENTRAL,40,JEWELL,89,WHEAT,"87,500","86,000",29.5,23,0.4,1530,Loam,0,0,0
2018,10-Sep,15-Jul,KANSAS,20,NORTH CENTRAL,40,MITCHELL,123,WHEAT,"130,000","126,090",42.7,23,0.4,1550,Loam,2433.1,2.9,762.7
2018,10-Sep,15-Jul,KANSAS,20,NORTH CENTRAL,40,OSBORNE,141,WHEAT,"88,300","84,500",30.6,22,0.4,1550,Loam,0,0,0
2018,10-Sep,15-Jul,KANSAS,20,NORTH CENTRAL,40,OTTAWA,143,WHEAT,"79,700","78,680",39.4,24,0.4,1560,Loam,2433.1,2.9,762.7
2018,10-Sep,15-Jul,KANSAS,20,NORTH CENTRAL,40,PHILLIPS,147,WHEAT,"65,000","64,300",42.4,21,0.2,1530,Loam,0,0,0
2018,10-Sep,15-Jul,KANSAS,20,NORTH CENTRAL,40,REPUBLIC,157,WHEAT,"45,400","44,490",35.9,25,0.4,1520,Loam,2433.1,2.9,762.7
2018,10-Sep,15-Jul,KANSAS,20,NORTH CENTRAL,40,ROOKS,163,WHEAT,"83,400","80,000",32.7,22,0.4,1530,Loam,2232.3,2.9,677.1
2018,10-Sep,15-Jul,KANSAS,20,NORTH CENTRAL,40,SMITH,183,WHEAT,"101,000","98,700",40.1,22,0.4,1530,Loam,0,0,0
2018,10-Sep,15-Jul,KANSAS,20,NORTHEAST,70,ATCHISON,5,WHEAT,"1,500","1,300",42.5,25,0.4,1530,Silt loam,0,0,0
2018,10-Sep,15-Jul,KANSAS,20,NORTHEAST,70,JACKSON,85,WHEAT,"2,100","2,040",36.1,24,0.4,1540,Silt loam,0,0,0
2018,10-Sep,15-Jul,KANSAS,20,NORTHEAST,70,JEFFERSON,87,WHEAT,"1,700","1,470",48.3,24,0.4,1530,Silt loam,2691,8.6,611.3
2018,10-Sep,15-Jul,KANSAS,20,NORTHEAST,70,LEAVENWORTH,103,WHEAT,"1,700","1,670",47.4,24,0.6,1540,Silt loam,2691,8.6,611.3
2018,10-Sep,15-Jul,KANSAS,20,NORTHEAST,70,POTTAWATOMIE,149,WHEAT,"2,600","2,410",48.5,25,0.4,1520,Sandy clay loam,2681.6,16.7,560.1
2018,10-Sep,15-Jul,KANSAS,20,NORTHWEST,10,CHEYENNE,23,WHEAT,"116,200","104,150",46.7,22,0.2,1470,Sandy clay loam,1815,0,710.2
2018,10-Sep,15-Jul,KANSAS,20,NORTHWEST,10,SHERMAN,181,WHEAT,"160,100","139,140",40.1,22,0.2,1470,Sandy clay loam,1934.6,0,605.9
2018,10-Sep,15-Jul,KANSAS,20,SOUTH CENTRAL,60,COMANCHE,33,WHEAT,"39,300","27,780",21,19,0.2,1550,Loam,2754.6,0.4,465.9
2018,10-Sep,15-Jul,KANSAS,20,SOUTH CENTRAL,60,EDWARDS,47,WHEAT,"98,700","94,800",36.9,19,0.2,1560,Loam,2565.7,1.6,573.7
2018,10-Sep,15-Jul,KANSAS,20,SOUTH CENTRAL,60,HARPER,77,WHEAT,"215,500","195,560",21.9,20,0.4,1580,Sandy clay loam,2754.6,0.4,465.9
2018,10-Sep,15-Jul,KANSAS,20,SOUTH CENTRAL,60,HARVEY,79,WHEAT,"86,100","85,250",37.6,20,0.4,1590,Loam,1590.4,0,344.1
2018,10-Sep,15-Jul,KANSAS,20,SOUTH CENTRAL,60,KINGMAN,95,WHEAT,"178,900","175,670",33.6,19,0.4,1580,Sandy clay loam,2754.6,0.4,465.9
2018,10-Sep,15-Jul,KANSAS,20,SOUTH CENTRAL,60,PAWNEE,145,WHEAT,"128,000","125,900",41.6,20,0.2,1560,Loam,0,0,0
2018,10-Sep,15-Jul,KANSAS,20,SOUTH CENTRAL,60,PRATT,151,WHEAT,"156,100","149,500",33.5,19,0.4,1580,Sandy clay loam,2236.4,0,551
2018,10-Sep,15-Jul,KANSAS,20,SOUTH CENTRAL,60,RENO,155,WHEAT,"212,700","209,700",36.3,18,0.4,1590,Sandy clay loam,2704.8,3.9,542.6
2018,10-Sep,15-Jul,KANSAS,20,SOUTH CENTRAL,60,SEDGWICK,173,WHEAT,"150,400","148,710",35.2,20,0.4,1580,Loam,0,0,0
2018,10-Sep,15-Jul,KANSAS,20,SOUTH CENTRAL,60,STAFFORD,185,WHEAT,"126,100","121,810",42.9,17,0.2,1580,Loam,2236.4,0,551
2018,10-Sep,15-Jul,KANSAS,20,SOUTH CENTRAL,60,SUMNER,191,WHEAT,"321,700","316,660",37.7,21,0.4,1590,Sandy clay loam,0,0,0
2018,10-Sep,15-Jul,KANSAS,20,SOUTHEAST,90,BOURBON,11,WHEAT,"2,400","1,700",41.2,25,0.6,1540,Silt loam,2382.2,1.2,366
2018,10-Sep,15-Jul,KANSAS,20,SOUTHEAST,90,BUTLER,15,WHEAT,"35,300","34,400",42.9,23,0.4,1560,Clay loam,0,0,0
2018,10-Sep,15-Jul,KANSAS,20,SOUTHEAST,90,CHAUTAUQUA,19,WHEAT,"3,300","3,130",32.9,23,0.6,1550,Sandy clay loam,2808.8,0.4,382.1
2018,10-Sep,15-Jul,KANSAS,20,SOUTHEAST,90,CHEROKEE,21,WHEAT,"49,800","49,800",54,24,0.4,1540,Silt loam,0,0,0
2018,10-Sep,15-Jul,KANSAS,20,SOUTHEAST,90,ELK,49,WHEAT,"4,000","3,920",43.4,25,0.6,1530,Clay loam,0,0,0
2018,10-Sep,15-Jul,KANSAS,20,SOUTHEAST,90,GREENWOOD,73,WHEAT,"4,100","4,030",53.1,25,0.6,1530,Silt loam,0,0,0
2018,10-Sep,15-Jul,KANSAS,20,SOUTHEAST,90,MONTGOMERY,125,WHEAT,"33,700","33,600",43.3,25,0.4,1550,Silt loam,2231.5,0,426.7
2018,10-Sep,15-Jul,KANSAS,20,SOUTHEAST,90,NEOSHO,133,WHEAT,"18,400","18,200",43.7,26,0.4,1540,Silt loam,2741,0,391
2018,10-Sep,15-Jul,KANSAS,20,SOUTHEAST,90,WILSON,205,WHEAT,"35,500","35,400",52.2,25,0.4,1550,Silt loam,2741,0,391
2018,10-Sep,15-Jul,KANSAS,20,SOUTHEAST,90,WOODSON,207,WHEAT,"8,500","8,480",47.5,25,0.6,1530,Silt loam,0,0,0
2018,10-Sep,15-Jul,KANSAS,20,SOUTHWEST,30,CLARK,25,WHEAT,"70,700","56,050",32.6,21,0.2,1540,Loam,2565.7,1.6,573.7
2018,10-Sep,15-Jul,KANSAS,20,SOUTHWEST,30,FORD,57,WHEAT,"163,800","151,500",39,21,0.2,1540,Sandy clay loam,2565.7,1.6,573.7
2018,10-Sep,15-Jul,KANSAS,20,SOUTHWEST,30,MORTON,129,WHEAT,"86,200","79,100",25.1,20,0.2,1500,Loam,0,0,0
2018,10-Sep,15-Jul,KANSAS,20,SOUTHWEST,30,SEWARD,175,WHEAT,"52,300","49,500",34.8,20,0.2,1550,Loam,1892.5,0.3,380.6
2018,10-Sep,15-Jul,KANSAS,20,SOUTHWEST,30,STEVENS,189,WHEAT,"68,300","64,400",31.9,20,0.2,1520,Loam,2147.3,0.3,402.2
2018,10-Sep,15-Jul,KANSAS,20,WEST CENTRAL,20,GOVE,63,WHEAT,"87,200","83,700",37.2,22,0.2,1520,Loam,0,0,0
2018,10-Sep,15-Jul,KANSAS,20,WEST CENTRAL,20,LOGAN,109,WHEAT,"101,900","93,900",35.2,21,0.2,1490,Loam,0,0,0
2018,10-Sep,15-Jul,KANSAS,20,WEST CENTRAL,20,SCOTT,171,WHEAT,"130,300","107,650",36.7,22,0.2,1510,Loam,0,0,0
2018,10-Sep,15-Jul,KANSAS,20,WEST CENTRAL,20,WALLACE,199,WHEAT,"74,800","49,650",36.1,21,0.2,1480,Loam,1934.6,0,605.9
2018,10-Sep,15-Jul,KANSAS,20,WEST CENTRAL,20,WICHITA,203,WHEAT,"130,100","113,600",36.1,21,0.2,1490,Loam,0,0,0
